@relation _home_sebastiao_sebastiao_red_exemplo1

@attribute text string
@attribute @@class@@ {semRacismoN1,racismoN1}

@data
'o ra rac raci acis cism ismo smo mo e o é é é u ́ um um um c m ca câ cân ânc ̂nce ncer cer er s r so soc soci ocia cial ial. ',semRacismoN1
'\"cor cor or d r da da da p a pe pel pele ele le e e é é é p ́ pa pat patr atri trim rimo imô môn ôni ̂nio nio\" ',semRacismoN1
'john ohn hn l n le leg lege egen gend end nd c d ch cha cham hama amad mado ado do d o de de de “ e “m “ma “mac maca acac caco aco” co” o” p ” po por por or f r fo fot foto otó tóg ógr ́gra graf rafo afo fo h o ht htt http ttp: tp:/ p:// ://o //ow /ow. ow.l w.ly .ly/ ly/v y/vp /vpl vpl9 pl93 l930 9308 308b 08bt 8btw btwt twt wt t  # #g #ge #gel gele eled lede edes des es # s #r #ra #rac raci acis cism ismo smo ',semRacismoN1
'#rac raci acis cism ismo smo mo - o - - n - na nã não ão ̃o e o en ent ente nten tend endo ndo do c o co com como omo mo o o os os os a s au aut auto utor tore ores res es d s da das das as n s no nov nove ovel vela elas las as p s po pod pode odem dem em s m se ser ser er t r ta tã tão ão ̃o r o ra rac raci acis cist ista stas tas as ( s (m (ma (mal malh alha lhac haç aça çã ̧ão ão ̃o ) o ), ), ), e , e e o e o o p o po pov povo ovo vo r o ra rac raci acis cist ista sta ta e a é é é c ́ co cob cobr obra brad rado ado do t o ta tan tant anto nto. to. o. s . so só só ó a ́ a a g a gl glo glob lobo obo bo p o po pod pode ode? ',semRacismoN1
'não ão ̃o a o ao ao ao # o #r #ra #rac raci acis cism ismo smo! mo! o! e ! em em em l m lu lut luta uta ta c a co con cont ontr ntra tra ra # a #t #tr #tru trum rump ump! mp! p! # ! #n #na #nao naos aose osej seja ejas jast astr stru trum rump ump mp # p #l #li #lis lisb isbo sboa boa oa h a ht htt http ttps tps: ps:/ s:// ://w //ww /www www. ww.i w.in .ins inst nsta stag tagr agra gram ram. am.c m.co .com com/ om/p m/p/ /p/b p/bp /bpi bpie piec iec4 ec4h c4hd 4hdx hdxd dxdt xdt/ dt/ ',semRacismoN1
'ence ncer cerr erra rram rame amen ment ento nto to d o do dos dos os e s en enc enco ncon cont ontr ntro tros ros os a s ac aco acon cont onte ntec tece ece ce c e co com com om s m sh sho show how ow d w de de de b e bu bui buia uia ia k a ka kal kalu alun lung unga nga ga # a #c #cu #cur curs urso rso so # o #d #de #deb deba ebat bate ate te # e #r #ra #rac raci acis cism ismo smo mo # o #d #de #dem demo emoc mocr ocra crac raci acia cia ia # a #e #en #enc enco ncon cont ontr ntro tros ',semRacismoN1
'morr orre rre re e e em em em n m no nov nova ova va y a yo yor york ork rk o k o o c o cr cri cria riad iado ador dor or d r do do do t o te ter term ermo rmo mo # o #h #ho #hom homo omof mofo ofob fobi obia ',semRacismoN1
'priv rivi ivil vile ilé lég égi ́gio gio io b o br bra bran ranc anco nco co n o no no no b o br bra bras rasi asil sil. il. l. h . ha haj haja aja ja l a lu lut luta uta, ta, a, a , au aut auto utoe toes oest esti stim tima ima ma e a es est estr stru trut rutu utur tura ura ra p a pa par para ara ra v a vi viv vive iver ver er n r ne nes nest este ste te p e pa pai paí aís ís. ́s.. s... ... .. # . #r #ra #rac raci acis cism ismo smo ',semRacismoN1
'#gre gree reen eend enda nday day ay l y la lan lanc anç nça ça ̧a # a #c #cl #cli clip lipe ipe pe q e qu que que ue c e cr cri crit riti itic tica ica ca # a #d #do #don dona onal nald aldt ldtr dtru trum rump ump mp # p #v #vi #vid vide ideo deo eo # o #y #yo #you yout outu utub tube ube be # e #m #ma #mar mart arti rtin tinl inlu nlut luth uthe ther herk erki rkin king ing ng # g #r #ra #rac raci acis cism ism sm # m #r #ra #rac raci acis cism ismo smo mo # o #t #tr #tro trou roub oubl uble bled ledt edti dtim time imes ',semRacismoN1
'depr epre pres ress essa ssã são ão ̃o n o na nã não ão ̃o e o é é é d ́ de des desc escu scul culp ulpa lpa pa p a pr pra pra ra s a se ser ser er e r es esc escr scro crot rota ota! ta! a! i ! is iss isso sso so e o é é é c ́ ca car cara ará rát áte ́ter ter! er! r! # ! #p #pr #pre prec reco econ conc once ncei ceit eito ito to # o #r #re #res resp espe spei peit eito ito to # o #m #mo #mon mons onst nstr stra ',semRacismoN1
'no s o se sé séc écu ́cul culo ulo lo x o xv xvi xvii viii iii ii o i os os os e s es esc escr scra crav ravo avos vos os e s er era eram ram am p m pr pre pred redo edom domi omin mina inan nant ante ntem teme emen ment ente nte te n e ne neg negr egro gros ros, os, s, n , no nos nos os d s di dia dias ias as a s at atu atua tuai uais ais is s s sa sã são ão ̃o p o pe pes pess esso ssoa soas oas as d s de de de d e di div dive iver vers ersa rsas sas as e s et etn etni tnia nias ias as e s e e n e na nac naci acio cion iona onal nali alid lida idad dade ades des, es, s, q , qu que que ue s e sa sã são ão ̃o p o pr pri priv riva ivad vada adas das as d s de de de s e su sua sua ua l a li lib libe iber berd erda rdad dade ade de p e pa par para ara ra t a tr tra trab raba abal balh alha lhar hare arem rem em d m de de de u e um um um j m je jei jeit eito ito to t o to tot tota otal talm alme lmen ment ente nte te e e ex exp expl xplo plor lora orat rato ató tór óri ́rio rio, io, o, e , em em em l m lu lug luga ugar gare ares res es s s se sem sem em c m co con cond ondi ndic diç iço çõ ̧õe ões ̃es es a s ad ade adeq dequ equa quad uada adas das. as. ',semRacismoN1
'não ão ̃o f o fi fiq fiqu ique que ue c e ca cal calm almo lmo, mo, o, d , di dig diga iga ga n a na nã não ão ̃o a o ao ao ao r o ra rac raci acis cism ismo smo! mo! ',semRacismoN1
'gove over vern erno rno no v o va vai vai ai c i cr cri cria riar iar ar d r de del dele eleg lega egac gaci acia cia ia c a co con cont ontr ntra tra ra r a ra rac raci acis cism ismo smo. mo. o. a . a a i a im imp impl mpla plan lant anta ntac taç aça çã ̧ão ão ̃o d o de dev deve eve ve a e ac aco acon cont onte ntec tece ecer cer er n r no no no p o pr pri prim rime imei meir eiro iro ro s o se sem seme emes mest estr stre tre re d e de des dest este ste te a e an ano ano. no. o. # . #r #ra #rac raci acis cism ismo ',semRacismoN1
'#rac raci acis cism ismo smo mo s o se se se n e na nã não ão ̃o f o fo for for or r r ra rac raci acis cism ismo smo, mo, o, v , vi vir viro irou rou ou e u el elo elog logi ogio gio io e o en ent enta ntã tão ão? ̃o?? o?? ?? a ? af aff aff ff # f #l #lu #lut lute utec teco econ cont ontr ntra trao raor aora orac raci acis cism ismo ',semRacismoN1
'#mat mate ater tern erni rnid nida idad dade ade de e e e e # e #r #ra #rac raci acis cism ismo smo: mo: o: a : a a e a ex exc excl xclu clus lusa usã são ão ̃o d o da das das as m s ma mã mãe ães ̃es es n s ne neg negr egra gras ras as - s - - h - ht htt http ttp: tp:/ p:// ://l //ln /ln. ln.i n.is .is/ is/r s/re /rev revi evis vist ista staf tafo afor foru orum rum. um.c m.co .com com. om.b m.br .br/ br/k r/kh /khb khbb hbbs bbs bs . s .. ... ... .. # . #s #se #sex sext exta xtaf tafe afem femi emin mini inis nist ista sta ta # a #f #fe #fem femi emin mini inis nism ismo ',semRacismoN1
'aí í u ́ um um um d m di dia dia ia v a vc vc vc t c ti tir tira ira ra f a fo fot foto otos tos os p s pr pra pra ra u a um uma uma ma c a ca cam camp ampa mpan panh anha nha ha d a de den denu enun nunc unci ncia cian iand ando ndo do r o ra rac raci acis cism ismo smo mo # o #a #ah #ahb ahbr hbra bran ranc anco ncod coda odau daum aumt umte mtem temp empo mpo po e o e e n e no no no o o ou out outr utro tro ro v o vc vc vc o c ou ouv ouve uve ve f e fa fal fala alar lare arem rem em p m pr pra pra ra f a fa fax faxi axin xine inei neir eira ira ra \" a \"v \"vc \"vc vc n c ne nem nem em e m é é é p ́ pr pre pret reta eta\" ',semRacismoN1
'sou ou n u ne neg negr egro gro! ro! o! s ! se sei sei ei q i qu que que ue m e mi min minh inha nha ha p a pr pre pres rese esen senc enç nça ça ̧a t a te te te i e in inc inco ncom como omod moda ',semRacismoN1
'tive ive ve q e q q v q vi viv vive iver ver er 5 r 53 53 53 a 3 an ano anos nos os n s no no no p o pa pai paí aís ís ́s n s na nã não ão ̃o # o #r #ra #rac raci acis cist ista sta ta p a pa par para ara ra a a as ass assi ssis sist isti stir tir ir a r ao ao ao c o co com come omer merc erci rcia cial ial al d l de de de u e um um um p m pr pro prod rodu odut duto uto to p o p p c p ca cab cabe abel belo elos los os c s cr cre cres resp espo spos pos os p s pe per perm erma rman mane anec nece ecer cere erem rem em c m cr cre cres resp espo spos pos os e s e e l e li lin lind indo ndos dos. os.# s.#b .#br #bra bras rasi asil ',semRacismoN1
'mora orad rado ador dore ores res es d s da da da p a pe per peri erif rife ifer feri eria ria ia d a de de de s e sp sp sp v p va vã vão ão ̃o a o à à à p ̀ pa pau paul auli ulis list ista sta ta d a de den denu enun nunc unci ncia ciar iar ar r r ra rac raci acis cism ismo smo mo n o na na na p a pr pri pris risa isã são ão ̃o d o de de de a e am amb ambu mbul bula ulan lant ante nte te h e ht htt http ttp: tp:/ p:// ://o //ow /ow. ow.l w.ly .ly/ ly/5 y/5e /5ex 5exd exd3 xd30 d308 308x 08xo 8xom xoms oms ms s  # #g #ge #gel gele eled lede edes des es # s #r #ra #rac raci acis cism ismo ',semRacismoN1
'rap ap d p do do do v o va vas vasc asco sco co d o da da da g a ga gam gama ama! ma! a! # ! #r #ra #rac raci acis cism ismo smo? mo? o? l ? lo log logo ogo go e o eu eu eu @ u @v @va @vas vasc asco scod coda odag daga agam gama ama, ma, a, n , na nã não ão ̃o c o co con conh onhe nhec hece eces ces es m s mi min minh inha nha ha l a lu lut luta uta ta e a e e m e mi min minh inha nha ha h a hi his hist isto stó tór óri ́ria ria! ia! a! h ! ht htt http ttps tps: ps:/ s:// ://y //yo /you yout outu utu. tu.b u.be .be/ be/_ e/_o /_oi _oi6 oi6e i6ef 6efj efjq fjq3 jq33 q33a 33a 3a a  v vi via via ia @ a @y @yo @you yout outu utub tube ',semRacismoN1
'(os os n s ne neg negr egro gros ros os n s na nã não ão ̃o m o me mer mere erec rece ecem cem em b m bo boa boas oas as c s co con cond ondi ndic diç iço çõ ̧õe ões ̃es es d s de de de t e tr tra trab raba abal balh alho lho ho p o po por porq orqu rque que ue s e si sim simp impl mple ples lesm esme smen ment ente nte te s e sa sã são ão ̃o n o ne neg negr egro gros ros) ',semRacismoN1
'‘o r o ra rac raci acis cism ismo smo mo c o co con cont onti ntin tinu inua nua ua l a la lá lá á e ́ e e a e ai ain aind inda nda da p a pr pre prec reci ecis cisa isam samo amos mos os f s fa fal fala alar lar ar s r so sob sobr obre bre re e e el ele ele’ le’, e’, ’, d , di diz diz iz e z es esc escr scri crit rito itor tora ora ra s a su sul sul- ul-a l-af -afr afri fric rica ican cana ',semRacismoN1
'um a m ap ape apel pelo elo: lo: o: s : sa sal salv alve lvem vem em a m a a j a ju juv juve uven vent entu ntud tude ude de n e ne neg negr egra gra! ',semRacismoN1
'não ão ̃o s o se se se d e de dev deve evem vem em e m es esq esqu sque quec uece ecer cer er o r os os os c s ca cas caso asos sos os d s de de de a e ab abu abus buso uso so d o de de de p e po pod pode oder der er e r e e d e de de de p e po pol poli olic lici icia ciai iais ais is c s co cor corr orru rrup rupt upto ptos tos, os, s, p , po por pore oré rém ém ́m n m ne nem nem em t m ta tã tão ão ̃o p o po pou pouc ouco uco co c o co col colo oloc loca ocar car ar t r to tod todo odos dos os n s no no no m o me mes mesm esmo smo mo p o pa pat pata atam tama amar mar. ar. ',semRacismoN1
'não ão ̃o s o so sou sou ou d u de des desc esce scen cend ende nden dent ente nte te d e de de de e e es esc escr scra crav ravo avos vos, os, s, e , eu eu eu d u de des desc esce scen cend endo ndo do d o de de de s e se ser sere eres res es h s hu hum huma uman mano anos nos, os, s, q , qu que que ue f e fo for fora oram ram am e m es esc escr scra crav ravi aviz viza izad zado ados dos. ',semRacismoN1
'apen pena enas nas as d s de def defe efen fend ende ndem demo emos mos os a s aq aqu aqui quil uilo ilo lo q o qu que que ue a e ac acr acre cred redi edit dita itam tamo amos mos os # s #r #ra #rac raci acis cism ismo smo ',semRacismoN1
'eu s u so sou sou ou d u di dif dife ifer fere eren rent ente nte te d e de de de v e vo voc voce ocê cês ês, ̂s, s, n , na nã não ão ̃o e o é é é p ́ po por por or c r ca cau caus ausa usa sa d a da da da m a mi min minh inha nha ha c a co cor cor, or, r, e , é é é p ́ po por porq orqu rque que ue e e eu eu eu n u na nã não ão ̃o j o ju jug jugo ugo go o o os os os o s ou out outr utro tros ros os p s pe pel pela ela la a a ap apa apar pare arê rên ênc ̂nci ncia cia! ',semRacismoN1
'junt unto ntos tos os c s co com com om o m o o @ o @v @va @vas vasc asco scod coda odag daga agam gama ama ma c a co con cont ontr ntra tra ra o a o o # o #r #ra #rac raci acis cism ismo smo ',semRacismoN1
'o pr pro proj roje ojet jeto eto to “ o “# “#a “#ah #ahb ahbr hbra bran ranc anco ncod coda odau daum aumt umte mtem temp empo mpo“ po“ o“ t “ tr tra traz raz az f z fo fot foto otog togr ogra graf rafi afia fias ias as d s de de de e e es est estu stud tuda udan dant ante ntes tes es n s ne neg negr egro gros ros os d s da da da u a un unb unb nb c b co com com om f m fr fra fras rase ases ses es p s pr pre prec reco econ conc once ncei ceit eitu ituo tuos uosa osas sas as q s qu que que ue j e ja já já á o ́ ou ouv ouvi uvir vira iram ram. ',semRacismoN1
'raci acis cism ismo smo mo n o na na na i a in inf infa nfâ fân ânc ̂nci ncia cia: ia: a: t : te ter terr erre rren reno eno no f o fe fé fér ért ́rti rtil til il p l pa par para ara ra a a a a v a vi vio viol iole olê lên ênc ̂nci ncia cia ia h a ht htt http ttp: tp:/ p:// ://o //ow /ow. ow.l w.ly .ly/ ly/a y/ae /aey aeyq eyq3 yq30 q308 308c 08cl 8cly clye lye ye e  # #g #ge #gel gele eled lede edes des es # s #r #ra #rac raci acis cism ismo smo ',semRacismoN1
'não ão ̃o d o de dei deix eixa ixar xar ar q r qu que que ue a e an ant anti ntig tigo igos gos os p s pa par para arad radi adig digm igma gmas mas as f s fo for form orma rmad mado ados dos os p s pe pel pela ela la i a ig ign igno gnor nora orâ rân ânc ̂nci ncia cia ia t a to tom tome omem mem em c m co con cont onta nta ta d a de de de n e no nos noss osso sso so f o fu fut futu utur turo uro ro e o é é é o ́ o o p o pr pri prim rime imei meir eiro iro ro p o pa pas pass asso sso so p o pa par para ara ra u a um uma uma ma g a ge ger gera erac raç aça çã ̧ão ão ̃o d o de de de p e pa paz paz. az. ',semRacismoN1
'#rec reco ecor cord ordb rdbs dbsb bsb sb d b da dan dand ando ndo do a o au aul aula ula la d a de de de # e #r #ra #rac raci acis cism ismo smo mo e o e e # e #p #pr #pre prec reco econ conc once ncei ceit eito ito, to, o, i , is iss isso sso so e o é é é # ́ #c #cr #cri crim rime ime. me. e. # . #p #pr #pro proc roce oces cess essa ssal salu alud ludi udim dimi imil mill illa ',semRacismoN1
'mais ais is r s ra rac raci acis cism ismo smo mo n o no no no f o fu fut fute uteb tebo ebol bol! ol! l! @ ! @v @va @vas vasc asco scod coda odag daga agam gama ama ma e a é é é o ́ of ofe ofen fend endi ndid dido ido do p o po por por or \" r \"t \"to \"tor torc orce rced cedo edor dor\" or\" r\" d \" do do do @ o @c @ca @car carp arpo rpof pofi ofic fici icia cial ial! al!! l!!! !!! !! # ! #r #ra #rac raci acis cism ismo smo mo # o #d #de #den denu enun nunc unci ncie ciem ',semRacismoN1
'inte nter tere eres ress essa ssan sant ante nte te q e qu que que ue n e no no no b o br bra bras rasi asil sil il o l o o b o br bra bras rasi asil sile ilei leir eiro iro ro e o é é é # ́ #r #ra #rac raci acis cist ista sta ta c a co com com om e m el ele ele le m e me mes mesm esmo smo, mo, o, s , se se se o e ol olh olha lha ha n a no no no e o es esp espe spel pelh elho lho ho e o e e d e di diz diz iz # z #b #br #bra bras rasi asil sile ilei leir eiro iro ro n o no noj noje ojen jent ento nto to k o kk kkk kkkk ',semRacismoN1
'junt unta ntar tara aram ram am t m to tod toda odas das as a s as as as t s tu tur turm urma rmas mas as m s me men meno enos nos os a s a a m a mi min minh inha nha ha # a #p #pr #pre prec reco econ conc once ncei ceit eito ',semRacismoN1
'por or i r is iss isso sso, so, o, o , o o a o as ass assu ssun sunt unto nto to p o pr pre prec reci ecis cisa isa sa s a se ser ser er d r di dis disc iscu scut cuti utid tido ido do p o po por por or t r to tod todo odos dos os e s e e a e a a s a su sua sua ua p a pr pre pres rese esen senc enç nça ça ̧a n a na na na r a re reu reun euni unia niã ião ão ̃o e o é é é m ́ mu mui muit uito ito to i o im imp impo mpor port orta rtan tant ante nte. te. ',semRacismoN1
'capi apí pít ítu ́tul tulo ulo lo d o da da da # a #s #so #sol soli olid lida idar dari arie ried ieda edad dade ade de ( e (m (ma (mar marc arce rcel celo elo lo c o ca cab cabo abo) bo) o) e ) e e c e co con cont ontr ntra tra ra o a o o # o #r #ra #rac raci acis cism ismo smo mo ( o (l (lu (lud ludm udmi dmil mill illa lla) la) a) h ) ht htt http ttp: tp:/ p:// ://s //sh /sha shar har. ar.e r.es .es/ es/1 s/1o /1ov 1ovk ovk2 vk2r k2r 2r r  | | | j | jo jog jogo ogo go l o li lim limp impo mpo po p o po por por or @ r @r @ro @rod rodr odri drig rigo igoc gocz ocze czep zepa epak ',semRacismoN1
'#tvr tvre vrec reco ecor cord ord rd # d #r #ra #rac raci acis cism ismo smo mo # o #n #na #nao nao: ao: o: a : ap apr apre pres rese esen sent enta ntad tado ador dor or e r é é é d ́ de dem demi emit miti itid tido ido do a o ap apo apó pós ós ́s c s ch cha cham hama amar mar ar l r lu lud ludm udmi dmil mill illa lla la d a de de de ‘ e ‘m ‘ma ‘mac maca acac caca aca’ ca’ a’ a ’ ao ao ao v o vi viv vivo ivo vo n o na na na t a tv tv tv h v ht htt http ttp: tp:/ p:// ://g //gl /glo glo. lo.b o.bo .bo/ bo/2 o/2j /2jz 2jzq jzqb zqb2 qb21 b21 21 1  v vi via ',semRacismoN1
'coin oinc inci ncid cide idê dên ênc ̂nci ncia cia ia \" a \"a \"ap \"ape apen pena enas nas as u s um um um a m ar art arti rtis tist ista sta ta n a ne neg negr egro gro ro g o ga gan ganh anho nhou hou ou o u o o g o gr gra gram ramm ammy mmy my d y de de de m e me mel melh elho lhor hor or d r di dis disc isco sco co e o em em em 1 m 10 10 10 a 0 an ano anos nos\" ',semRacismoN1
'daí aí í a ́ a a m a mu mul mulh ulhe lher her er d r do do do r o rh rh rh n h na nã não ão ̃o e o é é é r ́ ra rac raci acis cist ista sta, ta, a, m , ma mas mas as p s pe ped pede ede de b e bo boa boa oa a a ap apa apar pare arê rên ênc ̂nci ncia cia, ia, a, p , pa par part arti rtin tind indo ndo do d o do do do p o pr pre pres ress essu ssup supo upos post osto sto to q o qu que que ue e e é é é e ́ es est esta star tar ar a r al ali alin linh inha nhad hado ado do a o ao ao ao p o pa pad padr adra drã rão ão ̃o d o de de de b e be bel bele elez leza eza za e a eu eur euro urop rope opeu peu. eu. u. # . #r #ra #rac raci acis cist ista ',semRacismoN1
'come omen ment enta ntad tado ador dor or d r da da da e a es esp espn spn pn q n qu que que ue c e co com comp ompa mpar paro arou rou ou v u ve ven venu enus nus us w s wi wil will illi llia liam iams ams ms a s a a u a um um um g m go gor gori oril rila ila la f a fo foi foi oi d i de des desp espe sped pedi edid dido ido do h o ht htt http ttp: tp:/ p:// ://o //ow /ow. ow.l w.ly .ly/ ly/r y/rb /rbz rbz4 bz43 z430 4308 308e 08eo 8eoy eoya oya ya a  # #g #ge #gel gele eled lede edes des es # s #r #ra #rac raci acis cism ismo ',semRacismoN1
'demi emis miss issa ssã são ão ̃o d o do do do @ o @m @ma @mar marc arca rcao caot aotv otv tv e v é é é p ́ po pou pouc ouco uco! co! o! o ! o o # o #p #pr #pre prec reco econ conc once ncei ceit eito ito to e o e e # e #r #ra #rac raci acis cism ismo smo mo n o na na na t a tv tv tv b v br bra bras rasi asil sile ilei leir eira ira ra t a te tem tem em q m qu que que ue c e ce ces cess essa ssar sar. ar. r. # . #d #df #df df @ f @b @ba @bal bala alan lanc anco ncog coge oger gera eral ral ',semRacismoN1
'a ra rac raci acis cist ista sta ta n a ne nel nelm elma lma ma b a ba bal bald alda ldas dass assi ssi si l i la lam lame amen ment enta nta ta q a q q u q um um um a m at ata ataq taqu aque que ue c e co com com om b m bo bom bomb omba mba ba n a ñ ñ ñ t ̃ te ten tenh enha nha ha a a ac aco acon cont onte ntec teci ecid cido ido do n o na na na b a ba bah bahi ahia hia. ia. a. m . ma man mand ande nde de u e um um um r m re rec reca ecad cado ado do p o pr pra pra ra e a el ela ela la n a no no no f o fa fac face aceb cebo eboo book ook. ok. k. c . ca cad cade adei deia eia ia p a pr pra pra ra e a el ela ela! ',semRacismoN1
'trum rump ump mp e p es esc esco scol colh olhe lhe he p e pa par para ara ra s a se seu seu eu c u co con cons onse nsel selh elhe lhei heir eiro iro ro p o pe pes pess esso ssoa soal oal, al, l, u , um um um c m co con conh onhe nhec heci ecid cido ido do e o ex ext extr xtre trem remi emis mist ista sta ta a a an ant anti nti- ti-s i-se -sem semi emit mita ita ta e a e e d e de def defe efen fens enso nsor sor or d r de de de i e id ide idea deai eais ais is r s ra rac raci acis cist ista stas ',semRacismoN1
'luta utar tar ar c r co con cont ontr ntra tra ra o a o o # o #r #ra #rac raci acis cism ismo smo mo e o e e a e as as as l s lg lgb lgbt gbtf btfo tfob fobi obia bias ias as s s se sem semp empr mpre pre! re! ',semRacismoN1
'mulh ulhe lher her er n r ne neg negr egra gra: ra: a: d : du dua duas uas as v s ve vez veze ezes zes es o s op opr opri prim rimi imid mida ida, da, a, p , pe pel pelo elo lo g o ge gê gên êne ̂ner nero ero ro e o e e p e pe pel pela ela la c a co cor cor. or. r. q . qu que que ue i e is iss isso sso so s o se sej seja eja ja e a ev evi evid vide iden denc enci ncia ciad iado ado do n o na nã não ão ̃o a o ap ape apen pena enas nas as d s di dia dia ia 8 a 8 8 d 8 de de de m e ma mar marc arç rço ço ̧o m o ma mas mas as t s to tod todo odos dos os o s os os os d s di dia dias ias. ',semRacismoN1
'o ca car cara ara ra v a va vai vai ai n i n n v n ve vez veze ezes zes es n s na na na m a me mes mesm esma sma ma l a lo loj loja oja ja e a e e n e na na na u a ú ún úni ́nic nica ica ca q a qu que que ue v e va vai vai ai s i se sem sem em “ m “f “fa “far fard arda rda” da” a” r ” ro rol rola ola la t a tr tre tret reta eta ta v a vt vtn vtnc tnct nct¬ ct¬¬ t¬¬ ¬¬ # ¬ #r #ra #rac raci acis cism ismo smo mo # o #n #ne #neg negr egro ',semRacismoN1
'o pr pre prec reco econ conc once ncei ceit eitu ituo tuos uoso oso so e o é é é s ́ se sem semp empr mpre pre re b e bu bur burr urro rro ro o o ou ou ou m u ma mal mal- al-i l-in -int inte nten tenc enci ncio cion iona onad nado ado do o o ou ou ou a u as as as d s du dua duas uas as c s co coi cois oisa isas sas. ',semRacismoN1
'odú dú ú e ́ é é é u ́ um um um r m rp rpg rpg pg b g ba bas base asea sead eado ado do n o na na na m a mi mit mito itol tolo olog logi ogia gia ia a a af afr afro fro ro b o br bra bras rasi asil sile ilei leir eira ira, ra, a, p , pr pri prin rinc inci ncip cipa ipal palm alme lmen ment ente nte te n e no no no c o ca can cand ando ndom domb ombl mble blé lé, é, ́, q , qu que que ue u e us usa usa sa b a bu bú búz úzi ́zio zios ios os n s no no no l o lu lug luga ugar gar ar d r de de de d e da dad dado ados dos. os.. s... ',semRacismoN1
'mais ais is d s da da da m a me met meta etad tade ade de d e da das das as m s mu mul mulh ulhe lher here eres res es m s mo mor mort orta rtas tas as p s pe pel pela elas las as p s po pol poli olí líc íci ́cia cias ias as e s en ent entr ntre tre re 2 e 20 200 2005 005 05 e 5 e e 2 e 20 201 2015 015 15 e 5 er era eram ram am n m ne neg negr egra gras ',semRacismoN1
'sabi abia biam iam am q m qu que que ue v e va vá vár ári ́rio rios ios os j s jo jog joga ogad gado ador dore ores res es d s de de de f e fu fut fute uteb tebo ebol bol ol s l so sof sofr ofre frem rem/ em/s m/so /sof sofr ofre frer rera eram ram am r m ra rac raci acis cism ismo smo? mo? o? u ? um um um e m ex exe exem xemp empl mplo plo lo d o de del dele eles les es e s é é é o ́ o o s o sa sam samu amue muel uel el e l et eto eto\' to\'o o\'o, \'o, o, o , o o j o jo jog joga ogad gado ador dor or m r ma mai mais ais is b s be bem bem em p m pa pag pago ago go d o do do do m o mu mun mund undo ndo. ',semRacismoN1
'os e s ef efe efei feit eito itos tos os d s de dev deva evas vast asta stad tado ador dore ores res es d s da das das as p s po pol poli olí lít íti ́tic tica icas cas as r s ra rac raci acis cist ista stas tas as e s e e x e xe xen xeno enó nóf ófo ́fob foba obas bas as d s de de de t e tr tru trum rump ',semRacismoN1
'nova ova va d a di dir dire irec reç eça çã ̧ão ão ̃o d o do do do i o in int inte nter tern erna rnac naci acio cion iona onal nal al v l va vai vai ai a i an anu anun nunc unci ncia ciar iar ar e r es ess essa ssa sa s a se sem sema eman mana ana na o a o o t o te té téc écn ́cni cnic nico ico co a o an ant anto ntô tôn ôni ̂nio nio io c o ca car carl arlo rlos los os z s za zag zago ago go p o pa par para ara ra 2 a 20 201 2017 017. 17. 7. p . pr pra pra ra n a n n d n dx dxa dxar xar ar e r es esq esqu sque quec uece ecer cer, er, r, e , é é é a ́ aq aqu aque quel uele ele le m e ms msm msm sm # m #r #ra #rac raci acis cist ista ',semRacismoN1
'nem em t m te tem tem em r m ra rac raci acis cism ismo smo mo n o ne né né? é? ́? 3 ? 30 30 30 a 0 an ano anos nos os a s ap apo apó pós ós, ́s, s, u , um uma uma ma n a ne neg negr egra gra ra b a br bra bras rasi asil sile ilei leir eira ira ra n a na na na d a di dis disp ispu sput puta uta ta # a #m #mi #mis miss issu ssun suni univ nive iver vers erse rse se # e #b #br #bra braz razi azil zil il p l pr pre prec reci ecis cisa isa sa f a fa fal fala alar lar ar s r so sob sobr obre bre re # e #r #ra #rac raci acis cism ismo ',semRacismoN1
'\"se se j e ja já já á f ́ fo fom fomo omos mos os c s ca cap capa apaz paze azes zes es d s de de de e e ev evo evol volu olui luir uir ir a r ac aca acab caba aban band ando ndo do c o co com com om o m o o a o ap apa apar part arth rthe thei heid eid, id, d, p , po por por or q r qu que que ue n e na nã não ão ̃o p o po pod pode odem demo emos mos os e s ev evo evol volu olui luir uir ir a r ao ao ao p o po pon pont onto nto to d o de de de e e ex ext exti xtin ting ingu ngui guir uir ir o r o o r o ra rac raci acis cism ismo smo? mo?\" o?\" ',semRacismoN1
'dps ps v s ve vem vem em e m es ess essa ssa sa # a #b #ba #bab baba abac baca aca ca d a da da da @ a @l @lu @lud ludm udmi dmil mill illa lla la f a fa fal fala alar lar ar d r de de de # e #r #ra #rac raci acis cism ismo smo. mo. o. d . de des desv esva sval valo alor lori oriz riza izac zaç aça çã ̧ão ão ̃o t o tb tbm tbm bm e m é é é # ́ #p #pr #pre prec reco econ conc once ncei ceit eito ',semRacismoN1
'\"o m o mo mov movi ovim vime imen ment ento nto to n o ne neg negr egro gro ro b o br bra bras rasi asil sile ilei leir eiro iro ro p o pr pre prec reci ecis cisa isa sa s a se se se i e in int inte nter tern erna rnac naci acio cion iona onal nali aliz liza izar zar ar m r ma mai mais ais, is, s, c , co con conh onhe nhec hece ecer cer er o r ou out outr utro tros ros os m s mo mov movi ovim vime imen ment ento ntos tos, os, s, s , se se se f e fo for fort orta rtal tale alec lece ecer cer. er. ',semRacismoN1
