@relation _home_sebastiao_sebastiao_red_exemplo2

@attribute text string
@attribute @@class@@ {semRacismoN2,racismoN2}

@data
'um a m ap m ap  ape ape apel apel pelo pelo elo: elo: lo: lo:  o: s o: s : sa : sa  sal sal salv salv alve alve lvem lvem vem vem  em a em a m a m a   a j a j a ju a ju  juv juv juve juve uven uven vent vent entu entu ntud ntud tude tude ude ude  de n de n e ne e ne  neg neg negr negr egra egra gra! ',semRacismoN2
'não ão ão  ̃o s ̃o s o se o se  se se  se d se d e de e de  dev dev deve deve evem evem vem vem  em e em e m es m es  esq esq esqu esqu sque sque quec quec uece uece ecer ecer cer cer  er o er o r os r os  os os  os c os c s ca s ca  cas cas caso caso asos asos sos sos  os d os d s de s de  de de  de a de a e ab e ab  abu abu abus abus buso buso uso uso  so d so d o de o de  de de  de p de p e po e po  pod pod pode pode oder oder der der  er e er e r e r e   e d e d e de e de  de de  de p de p e po e po  pol pol poli poli olic olic lici lici icia icia ciai ciai iais iais ais ais  is c is c s co s co  cor cor corr corr orru orru rrup rrup rupt rupt upto upto ptos ptos tos, tos, os, os,  s, p s, p , po , po  por por pore pore oré oré rém rém ém ém  ́m n ́m n m ne m ne  nem nem nem nem  em t em t m ta m ta  tã tã tão tão ão ão  ̃o p ̃o p o po o po  pou pou pouc pouc ouco ouco uco uco  co c co c o co o co  col col colo colo oloc oloc loca loca ocar ocar car car  ar t ar t r to r to  tod tod todo todo odos odos dos dos  os n os n s no s no  no no  no m no m o me o me  mes mes mesm mesm esmo esmo smo smo  mo p mo p o pa o pa  pat pat pata pata atam atam tama tama amar amar mar. mar. ar. ',semRacismoN2
'não ão ão  ̃o s ̃o s o so o so  sou sou sou sou  ou d ou d u de u de  des des desc desc esce esce scen scen cend cend ende ende nden nden dent dent ente ente nte nte  te d te d e de e de  de de  de e de e e es e es  esc esc escr escr scra scra crav crav ravo ravo avos avos vos, vos, os, os,  s, e s, e , eu , eu  eu eu  eu d eu d u de u de  des des desc desc esce esce scen scen cend cend endo endo ndo ndo  do d do d o de o de  de de  de s de s e se e se  ser ser sere sere eres eres res res  es h es h s hu s hu  hum hum huma huma uman uman mano mano anos anos nos, nos, os, os,  s, q s, q , qu , qu  que que que que  ue f ue f e fo e fo  for for fora fora oram oram ram ram  am e am e m es m es  esc esc escr escr scra scra crav crav ravi ravi aviz aviz viza viza izad izad zado zado ados ados dos. ',semRacismoN2
'apen pena pena enas enas nas nas  as d as d s de s de  def def defe defe efen efen fend fend ende ende ndem ndem demo demo emos emos mos mos  os a os a s aq s aq  aqu aqu aqui aqui quil quil uilo uilo ilo ilo  lo q lo q o qu o qu  que que que que  ue a ue a e ac e ac  acr acr acre acre cred cred redi redi edit edit dita dita itam itam tamo tamo amos amos mos mos  os # os # s #r s #r  #ra #ra #rac #rac raci raci acis acis cism cism ismo ismo smo ',semRacismoN2
'eu s u so u so  sou sou sou sou  ou d ou d u di u di  dif dif dife dife ifer ifer fere fere eren eren rent rent ente ente nte nte  te d te d e de e de  de de  de v de v e vo e vo  voc voc voce voce ocê ocê cês cês ês, ês, ̂s, ̂s,  s, n s, n , na , na  nã nã não não ão ão  ̃o e ̃o e o é o é  é é  é p é p ́ po ́ po  por por por por  or c or c r ca r ca  cau cau caus caus ausa ausa usa usa  sa d sa d a da a da  da da  da m da m a mi a mi  min min minh minh inha inha nha nha  ha c ha c a co a co  cor cor cor, cor, or, or,  r, e r, e , é , é  é é  é p é p ́ po ́ po  por por porq porq orqu orqu rque rque que que  ue e ue e e eu e eu  eu eu  eu n eu n u na u na  nã nã não não ão ão  ̃o j ̃o j o ju o ju  jug jug jugo jugo ugo ugo  go o go o o os o os  os os  os o os o s ou s ou  out out outr outr utro utro tros tros ros ros  os p os p s pe s pe  pel pel pela pela ela ela  la a la a a ap a ap  apa apa apar apar pare pare arê arê rên rên ênc ênc ̂nci ̂nci ncia ncia cia! ',semRacismoN2
'junt unto unto ntos ntos tos tos  os c os c s co s co  com com com com  om o om o m o m o   o @ o @ o @v o @v  @va @va @vas @vas vasc vasc asco asco scod scod coda coda odag odag daga daga agam agam gama gama ama ama  ma c ma c a co a co  con con cont cont ontr ontr ntra ntra tra tra  ra o ra o a o a o   o # o # o #r o #r  #ra #ra #rac #rac raci raci acis acis cism cism ismo ismo smo ',semRacismoN2
'o pr  pro pro proj proj roje roje ojet ojet jeto jeto eto eto  to “ to “ o “# o “#  “#a “#a “#ah “#ah #ahb #ahb ahbr ahbr hbra hbra bran bran ranc ranc anco anco ncod ncod coda coda odau odau daum daum aumt aumt umte umte mtem mtem temp temp empo empo mpo“ mpo“ po“ po“  o“ t o“ t “ tr “ tr  tra tra traz traz raz raz  az f az f z fo z fo  fot fot foto foto otog otog togr togr ogra ogra graf graf rafi rafi afia afia fias fias ias ias  as d as d s de s de  de de  de e de e e es e es  est est estu estu stud stud tuda tuda udan udan dant dant ante ante ntes ntes tes tes  es n es n s ne s ne  neg neg negr negr egro egro gros gros ros ros  os d os d s da s da  da da  da u da u a un a un  unb unb unb unb  nb c nb c b co b co  com com com com  om f om f m fr m fr  fra fra fras fras rase rase ases ases ses ses  es p es p s pr s pr  pre pre prec prec reco reco econ econ conc conc once once ncei ncei ceit ceit eitu eitu ituo ituo tuos tuos uosa uosa osas osas sas sas  as q as q s qu s qu  que que que que  ue j ue j e ja e ja  já já já já  á o á o ́ ou ́ ou  ouv ouv ouvi ouvi uvir uvir vira vira iram iram ram. ',semRacismoN2
'raci acis acis cism cism ismo ismo smo smo  mo n mo n o na o na  na na  na i na i a in a in  inf inf infa infa nfâ nfâ fân fân ânc ânc ̂nci ̂nci ncia ncia cia: cia: ia: ia:  a: t a: t : te : te  ter ter terr terr erre erre rren rren reno reno eno eno  no f no f o fe o fe  fé fé fér fér ért ért ́rti ́rti rtil rtil til til  il p il p l pa l pa  par par para para ara ara  ra a ra a a a a a   a v a v a vi a vi  vio vio viol viol iole iole olê olê lên lên ênc ênc ̂nci ̂nci ncia ncia cia cia  ia h ia h a ht a ht  htt htt http http ttp: ttp: tp:/ tp:/ p:// p:// ://o ://o //ow //ow /ow. /ow. ow.l ow.l w.ly w.ly .ly/ .ly/ ly/a ly/a y/ae y/ae /aey /aey aeyq aeyq eyq3 eyq3 yq30 yq30 q308 q308 308c 308c 08cl 08cl 8cly 8cly clye clye lye lye  ye ye   e  # e  #   #g #g  #ge #ge #gel #gel gele gele eled eled lede lede edes edes des des  es # es # s #r s #r  #ra #ra #rac #rac raci raci acis acis cism cism ismo ismo smo ',semRacismoN2
'não ão ão  ̃o d ̃o d o de o de  dei dei deix deix eixa eixa ixar ixar xar xar  ar q ar q r qu r qu  que que que que  ue a ue a e an e an  ant ant anti anti ntig ntig tigo tigo igos igos gos gos  os p os p s pa s pa  par par para para arad arad radi radi adig adig digm digm igma igma gmas gmas mas mas  as f as f s fo s fo  for for form form orma orma rmad rmad mado mado ados ados dos dos  os p os p s pe s pe  pel pel pela pela ela ela  la i la i a ig a ig  ign ign igno igno gnor gnor nora nora orâ orâ rân rân ânc ânc ̂nci ̂nci ncia ncia cia cia  ia t ia t a to a to  tom tom tome tome omem omem mem mem  em c em c m co m co  con con cont cont onta onta nta nta  ta d ta d a de a de  de de  de n de n e no e no  nos nos noss noss osso osso sso sso  so f so f o fu o fu  fut fut futu futu utur utur turo turo uro uro  ro e ro e o é o é  é é  é o é o ́ o ́ o   o p o p o pr o pr  pri pri prim prim rime rime imei imei meir meir eiro eiro iro iro  ro p ro p o pa o pa  pas pas pass pass asso asso sso sso  so p so p o pa o pa  par par para para ara ara  ra u ra u a um a um  uma uma uma uma  ma g ma g a ge a ge  ger ger gera gera erac erac raç raç aça aça çã çã ̧ão ̧ão ão ão  ̃o d ̃o d o de o de  de de  de p de p e pa e pa  paz paz paz. paz. az. ',semRacismoN2
'#rec reco reco ecor ecor cord cord ordb ordb rdbs rdbs dbsb dbsb bsb bsb  sb d sb d b da b da  dan dan dand dand ando ando ndo ndo  do a do a o au o au  aul aul aula aula ula ula  la d la d a de a de  de de  de # de # e #r e #r  #ra #ra #rac #rac raci raci acis acis cism cism ismo ismo smo smo  mo e mo e o e o e   e # e # e #p e #p  #pr #pr #pre #pre prec prec reco reco econ econ conc conc once once ncei ncei ceit ceit eito eito ito, ito, to, to,  o, i o, i , is , is  iss iss isso isso sso sso  so e so e o é o é  é é  é # é # ́ #c ́ #c  #cr #cr #cri #cri crim crim rime rime ime. ime. me. me.  e. # e. # . #p . #p  #pr #pr #pro #pro proc proc roce roce oces oces cess cess essa essa ssal ssal salu salu alud alud ludi ludi udim udim dimi dimi imil imil mill mill illa ',semRacismoN2
'mais ais ais  is r is r s ra s ra  rac rac raci raci acis acis cism cism ismo ismo smo smo  mo n mo n o no o no  no no  no f no f o fu o fu  fut fut fute fute uteb uteb tebo tebo ebol ebol bol! bol! ol! ol!  l! @ l! @ ! @v ! @v  @va @va @vas @vas vasc vasc asco asco scod scod coda coda odag odag daga daga agam agam gama gama ama ama  ma e ma e a é a é  é é  é o é o ́ of ́ of  ofe ofe ofen ofen fend fend endi endi ndid ndid dido dido ido ido  do p do p o po o po  por por por por  or \" or \" r \"t r \"t  \"to \"to \"tor \"tor torc torc orce orce rced rced cedo cedo edor edor dor\" dor\" or\" or\"  r\" d r\" d \" do \" do  do do  do @ do @ o @c o @c  @ca @ca @car @car carp carp arpo arpo rpof rpof pofi pofi ofic ofic fici fici icia icia cial cial ial! ial! al!! al!! l!!! l!!! !!! !!!  !! # !! # ! #r ! #r  #ra #ra #rac #rac raci raci acis acis cism cism ismo ismo smo smo  mo # mo # o #d o #d  #de #de #den #den denu denu enun enun nunc nunc unci unci ncie ncie ciem ',semRacismoN2
'inte nter nter tere tere eres eres ress ress essa essa ssan ssan sant sant ante ante nte nte  te q te q e qu e qu  que que que que  ue n ue n e no e no  no no  no b no b o br o br  bra bra bras bras rasi rasi asil asil sil sil  il o il o l o l o   o b o b o br o br  bra bra bras bras rasi rasi asil asil sile sile ilei ilei leir leir eiro eiro iro iro  ro e ro e o é o é  é é  é # é # ́ #r ́ #r  #ra #ra #rac #rac raci raci acis acis cist cist ista ista sta sta  ta c ta c a co a co  com com com com  om e om e m el m el  ele ele ele ele  le m le m e me e me  mes mes mesm mesm esmo esmo smo, smo, mo, mo,  o, s o, s , se , se  se se  se o se o e ol e ol  olh olh olha olha lha lha  ha n ha n a no a no  no no  no e no e o es o es  esp esp espe espe spel spel pelh pelh elho elho lho lho  ho e ho e o e o e   e d e d e di e di  diz diz diz diz  iz # iz # z #b z #b  #br #br #bra #bra bras bras rasi rasi asil asil sile sile ilei ilei leir leir eiro eiro iro iro  ro n ro n o no o no  noj noj noje noje ojen ojen jent jent ento ento nto nto  to k to k o kk o kk  kkk kkk kkkk ',semRacismoN2
'junt unta unta ntar ntar tara tara aram aram ram ram  am t am t m to m to  tod tod toda toda odas odas das das  as a as a s as s as  as as  as t as t s tu s tu  tur tur turm turm urma urma rmas rmas mas mas  as m as m s me s me  men men meno meno enos enos nos nos  os a os a s a s a   a m a m a mi a mi  min min minh minh inha inha nha nha  ha # ha # a #p a #p  #pr #pr #pre #pre prec prec reco reco econ econ conc conc once once ncei ncei ceit ceit eito ',semRacismoN2
'por  or i or i r is r is  iss iss isso isso sso, sso, so, so,  o, o o, o , o , o   o a o a o as o as  ass ass assu assu ssun ssun sunt sunt unto unto nto nto  to p to p o pr o pr  pre pre prec prec reci reci ecis ecis cisa cisa isa isa  sa s sa s a se a se  ser ser ser ser  er d er d r di r di  dis dis disc disc iscu iscu scut scut cuti cuti utid utid tido tido ido ido  do p do p o po o po  por por por por  or t or t r to r to  tod tod todo todo odos odos dos dos  os e os e s e s e   e a e a e a e a   a s a s a su a su  sua sua sua sua  ua p ua p a pr a pr  pre pre pres pres rese rese esen esen senc senc enç enç nça nça ça ça  ̧a n ̧a n a na a na  na na  na r na r a re a re  reu reu reun reun euni euni unia unia niã niã ião ião ão ão  ̃o e ̃o e o é o é  é é  é m é m ́ mu ́ mu  mui mui muit muit uito uito ito ito  to i to i o im o im  imp imp impo impo mpor mpor port port orta orta rtan rtan tant tant ante ante nte. nte. te. ',semRacismoN2
'capi apí apí pít pít ítu ítu ́tul ́tul tulo tulo ulo ulo  lo d lo d o da o da  da da  da # da # a #s a #s  #so #so #sol #sol soli soli olid olid lida lida idar idar dari dari arie arie ried ried ieda ieda edad edad dade dade ade ade  de ( de ( e (m e (m  (ma (ma (mar (mar marc marc arce arce rcel rcel celo celo elo elo  lo c lo c o ca o ca  cab cab cabo cabo abo) abo) bo) bo)  o) e o) e ) e ) e   e c e c e co e co  con con cont cont ontr ontr ntra ntra tra tra  ra o ra o a o a o   o # o # o #r o #r  #ra #ra #rac #rac raci raci acis acis cism cism ismo ismo smo smo  mo ( mo ( o (l o (l  (lu (lu (lud (lud ludm ludm udmi udmi dmil dmil mill mill illa illa lla) lla) la) la)  a) h a) h ) ht ) ht  htt htt http http ttp: ttp: tp:/ tp:/ p:// p:// ://s ://s //sh //sh /sha /sha shar shar har. har. ar.e ar.e r.es r.es .es/ .es/ es/1 es/1 s/1o s/1o /1ov /1ov 1ovk 1ovk ovk2 ovk2 vk2r vk2r k2r k2r  2r 2r   r  | r  |   | |   | j | j | jo | jo  jog jog jogo jogo ogo ogo  go l go l o li o li  lim lim limp limp impo impo mpo mpo  po p po p o po o po  por por por por  or @ or @ r @r r @r  @ro @ro @rod @rod rodr rodr odri odri drig drig rigo rigo igoc igoc gocz gocz ocze ocze czep czep zepa zepa epak ',semRacismoN2
'#tvr tvre tvre vrec vrec reco reco ecor ecor cord cord ord ord  rd # rd # d #r d #r  #ra #ra #rac #rac raci raci acis acis cism cism ismo ismo smo smo  mo # mo # o #n o #n  #na #na #nao #nao nao: nao: ao: ao:  o: a o: a : ap : ap  apr apr apre apre pres pres rese rese esen esen sent sent enta enta ntad ntad tado tado ador ador dor dor  or e or e r é r é  é é  é d é d ́ de ́ de  dem dem demi demi emit emit miti miti itid itid tido tido ido ido  do a do a o ap o ap  apo apo apó apó pós pós ós ós  ́s c ́s c s ch s ch  cha cha cham cham hama hama amar amar mar mar  ar l ar l r lu r lu  lud lud ludm ludm udmi udmi dmil dmil mill mill illa illa lla lla  la d la d a de a de  de de  de ‘ de ‘ e ‘m e ‘m  ‘ma ‘ma ‘mac ‘mac maca maca acac acac caca caca aca’ aca’ ca’ ca’  a’ a a’ a ’ ao ’ ao  ao ao  ao v ao v o vi o vi  viv viv vivo vivo ivo ivo  vo n vo n o na o na  na na  na t na t a tv a tv  tv tv  tv h tv h v ht v ht  htt htt http http ttp: ttp: tp:/ tp:/ p:// p:// ://g ://g //gl //gl /glo /glo glo. glo. lo.b lo.b o.bo o.bo .bo/ .bo/ bo/2 bo/2 o/2j o/2j /2jz /2jz 2jzq 2jzq jzqb jzqb zqb2 zqb2 qb21 qb21 b21 b21  21 21   1  v 1  v   vi vi  via ',semRacismoN2
'coin oinc oinc inci inci ncid ncid cide cide idê idê dên dên ênc ênc ̂nci ̂nci ncia ncia cia cia  ia \" ia \" a \"a a \"a  \"ap \"ap \"ape \"ape apen apen pena pena enas enas nas nas  as u as u s um s um  um um  um a um a m ar m ar  art art arti arti rtis rtis tist tist ista ista sta sta  ta n ta n a ne a ne  neg neg negr negr egro egro gro gro  ro g ro g o ga o ga  gan gan ganh ganh anho anho nhou nhou hou hou  ou o ou o u o u o   o g o g o gr o gr  gra gra gram gram ramm ramm ammy ammy mmy mmy  my d my d y de y de  de de  de m de m e me e me  mel mel melh melh elho elho lhor lhor hor hor  or d or d r di r di  dis dis disc disc isco isco sco sco  co e co e o em o em  em em  em 1 em 1 m 10 m 10  10 10  10 a 10 a 0 an 0 an  ano ano anos anos nos\" ',semRacismoN2
'daí aí aí  í a í a ́ a ́ a   a m a m a mu a mu  mul mul mulh mulh ulhe ulhe lher lher her her  er d er d r do r do  do do  do r do r o rh o rh  rh rh  rh n rh n h na h na  nã nã não não ão ão  ̃o e ̃o e o é o é  é é  é r é r ́ ra ́ ra  rac rac raci raci acis acis cist cist ista ista sta, sta, ta, ta,  a, m a, m , ma , ma  mas mas mas mas  as p as p s pe s pe  ped ped pede pede ede ede  de b de b e bo e bo  boa boa boa boa  oa a oa a a ap a ap  apa apa apar apar pare pare arê arê rên rên ênc ênc ̂nci ̂nci ncia ncia cia, cia, ia, ia,  a, p a, p , pa , pa  par par part part arti arti rtin rtin tind tind indo indo ndo ndo  do d do d o do o do  do do  do p do p o pr o pr  pre pre pres pres ress ress essu essu ssup ssup supo supo upos upos post post osto osto sto sto  to q to q o qu o qu  que que que que  ue e ue e e é e é  é é  é e é e ́ es ́ es  est est esta esta star star tar tar  ar a ar a r al r al  ali ali alin alin linh linh inha inha nhad nhad hado hado ado ado  do a do a o ao o ao  ao ao  ao p ao p o pa o pa  pad pad padr padr adra adra drã drã rão rão ão ão  ̃o d ̃o d o de o de  de de  de b de b e be e be  bel bel bele bele elez elez leza leza eza eza  za e za e a eu a eu  eur eur euro euro urop urop rope rope opeu opeu peu. peu. eu. eu.  u. # u. # . #r . #r  #ra #ra #rac #rac raci raci acis acis cist cist ista ',semRacismoN2
'come omen omen ment ment enta enta ntad ntad tado tado ador ador dor dor  or d or d r da r da  da da  da e da e a es a es  esp esp espn espn spn spn  pn q pn q n qu n qu  que que que que  ue c ue c e co e co  com com comp comp ompa ompa mpar mpar paro paro arou arou rou rou  ou v ou v u ve u ve  ven ven venu venu enus enus nus nus  us w us w s wi s wi  wil wil will will illi illi llia llia liam liam iams iams ams ams  ms a ms a s a s a   a u a u a um a um  um um  um g um g m go m go  gor gor gori gori oril oril rila rila ila ila  la f la f a fo a fo  foi foi foi foi  oi d oi d i de i de  des des desp desp espe espe sped sped pedi pedi edid edid dido dido ido ido  do h do h o ht o ht  htt htt http http ttp: ttp: tp:/ tp:/ p:// p:// ://o ://o //ow //ow /ow. /ow. ow.l ow.l w.ly w.ly .ly/ .ly/ ly/r ly/r y/rb y/rb /rbz /rbz rbz4 rbz4 bz43 bz43 z430 z430 4308 4308 308e 308e 08eo 08eo 8eoy 8eoy eoya eoya oya oya  ya ya   a  # a  #   #g #g  #ge #ge #gel #gel gele gele eled eled lede lede edes edes des des  es # es # s #r s #r  #ra #ra #rac #rac raci raci acis acis cism cism ismo ',semRacismoN2
'demi emis emis miss miss issa issa ssã ssã são são ão ão  ̃o d ̃o d o do o do  do do  do @ do @ o @m o @m  @ma @ma @mar @mar marc marc arca arca rcao rcao caot caot aotv aotv otv otv  tv e tv e v é v é  é é  é p é p ́ po ́ po  pou pou pouc pouc ouco ouco uco! uco! co! co!  o! o o! o ! o ! o   o # o # o #p o #p  #pr #pr #pre #pre prec prec reco reco econ econ conc conc once once ncei ncei ceit ceit eito eito ito ito  to e to e o e o e   e # e # e #r e #r  #ra #ra #rac #rac raci raci acis acis cism cism ismo ismo smo smo  mo n mo n o na o na  na na  na t na t a tv a tv  tv tv  tv b tv b v br v br  bra bra bras bras rasi rasi asil asil sile sile ilei ilei leir leir eira eira ira ira  ra t ra t a te a te  tem tem tem tem  em q em q m qu m qu  que que que que  ue c ue c e ce e ce  ces ces cess cess essa essa ssar ssar sar. sar. ar. ar.  r. # r. # . #d . #d  #df #df #df #df  df @ df @ f @b f @b  @ba @ba @bal @bal bala bala alan alan lanc lanc anco anco ncog ncog coge coge oger oger gera gera eral eral ral ',semRacismoN2
'a ra  rac rac raci raci acis acis cist cist ista ista sta sta  ta n ta n a ne a ne  nel nel nelm nelm elma elma lma lma  ma b ma b a ba a ba  bal bal bald bald alda alda ldas ldas dass dass assi assi ssi ssi  si l si l i la i la  lam lam lame lame amen amen ment ment enta enta nta nta  ta q ta q a q a q   q u q u q um q um  um um  um a um a m at m at  ata ata ataq ataq taqu taqu aque aque que que  ue c ue c e co e co  com com com com  om b om b m bo m bo  bom bom bomb bomb omba omba mba mba  ba n ba n a ñ a ñ  ñ ñ  ñ t ñ t ̃ te ̃ te  ten ten tenh tenh enha enha nha nha  ha a ha a a ac a ac  aco aco acon acon cont cont onte onte ntec ntec teci teci ecid ecid cido cido ido ido  do n do n o na o na  na na  na b na b a ba a ba  bah bah bahi bahi ahia ahia hia. hia. ia. ia.  a. m a. m . ma . ma  man man mand mand ande ande nde nde  de u de u e um e um  um um  um r um r m re m re  rec rec reca reca ecad ecad cado cado ado ado  do p do p o pr o pr  pra pra pra pra  ra e ra e a el a el  ela ela ela ela  la n la n a no a no  no no  no f no f o fa o fa  fac fac face face aceb aceb cebo cebo eboo eboo book book ook. ook. ok. ok.  k. c k. c . ca . ca  cad cad cade cade adei adei deia deia eia eia  ia p ia p a pr a pr  pra pra pra pra  ra e ra e a el a el  ela ela ela! ',semRacismoN2
'trum rump rump ump ump  mp e mp e p es p es  esc esc esco esco scol scol colh colh olhe olhe lhe lhe  he p he p e pa e pa  par par para para ara ara  ra s ra s a se a se  seu seu seu seu  eu c eu c u co u co  con con cons cons onse onse nsel nsel selh selh elhe elhe lhei lhei heir heir eiro eiro iro iro  ro p ro p o pe o pe  pes pes pess pess esso esso ssoa ssoa soal soal oal, oal, al, al,  l, u l, u , um , um  um um  um c um c m co m co  con con conh conh onhe onhe nhec nhec heci heci ecid ecid cido cido ido ido  do e do e o ex o ex  ext ext extr extr xtre xtre trem trem remi remi emis emis mist mist ista ista sta sta  ta a ta a a an a an  ant ant anti anti nti- nti- ti-s ti-s i-se i-se -sem -sem semi semi emit emit mita mita ita ita  ta e ta e a e a e   e d e d e de e de  def def defe defe efen efen fens fens enso enso nsor nsor sor sor  or d or d r de r de  de de  de i de i e id e id  ide ide idea idea deai deai eais eais ais ais  is r is r s ra s ra  rac rac raci raci acis acis cist cist ista ista stas ',semRacismoN2
'luta utar utar tar tar  ar c ar c r co r co  con con cont cont ontr ontr ntra ntra tra tra  ra o ra o a o a o   o # o # o #r o #r  #ra #ra #rac #rac raci raci acis acis cism cism ismo ismo smo smo  mo e mo e o e o e   e a e a e as e as  as as  as l as l s lg s lg  lgb lgb lgbt lgbt gbtf gbtf btfo btfo tfob tfob fobi fobi obia obia bias bias ias ias  as s as s s se s se  sem sem semp semp empr empr mpre mpre pre! pre! re! ',semRacismoN2
'mulh ulhe ulhe lher lher her her  er n er n r ne r ne  neg neg negr negr egra egra gra: gra: ra: ra:  a: d a: d : du : du  dua dua duas duas uas uas  as v as v s ve s ve  vez vez veze veze ezes ezes zes zes  es o es o s op s op  opr opr opri opri prim prim rimi rimi imid imid mida mida ida, ida, da, da,  a, p a, p , pe , pe  pel pel pelo pelo elo elo  lo g lo g o ge o ge  gê gê gên gên êne êne ̂ner ̂ner nero nero ero ero  ro e ro e o e o e   e p e p e pe e pe  pel pel pela pela ela ela  la c la c a co a co  cor cor cor. cor. or. or.  r. q r. q . qu . qu  que que que que  ue i ue i e is e is  iss iss isso isso sso sso  so s so s o se o se  sej sej seja seja eja eja  ja e ja e a ev a ev  evi evi evid evid vide vide iden iden denc denc enci enci ncia ncia ciad ciad iado iado ado ado  do n do n o na o na  nã nã não não ão ão  ̃o a ̃o a o ap o ap  ape ape apen apen pena pena enas enas nas nas  as d as d s di s di  dia dia dia dia  ia 8 ia 8 a 8 a 8   8 d 8 d 8 de 8 de  de de  de m de m e ma e ma  mar mar marc marc arç arç rço rço ço ço  ̧o m ̧o m o ma o ma  mas mas mas mas  as t as t s to s to  tod tod todo todo odos odos dos dos  os o os o s os s os  os os  os d os d s di s di  dia dia dias dias ias. ',semRacismoN2
'o ca  car car cara cara ara ara  ra v ra v a va a va  vai vai vai vai  ai n ai n i n i n   n v n v n ve n ve  vez vez veze veze ezes ezes zes zes  es n es n s na s na  na na  na m na m a me a me  mes mes mesm mesm esma esma sma sma  ma l ma l a lo a lo  loj loj loja loja oja oja  ja e ja e a e a e   e n e n e na e na  na na  na u na u a ú a ú  ún ún úni úni ́nic ́nic nica nica ica ica  ca q ca q a qu a qu  que que que que  ue v ue v e va e va  vai vai vai vai  ai s ai s i se i se  sem sem sem sem  em “ em “ m “f m “f  “fa “fa “far “far fard fard arda arda rda” rda” da” da”  a” r a” r ” ro ” ro  rol rol rola rola ola ola  la t la t a tr a tr  tre tre tret tret reta reta eta eta  ta v ta v a vt a vt  vtn vtn vtnc vtnc tnct tnct nct¬ nct¬ ct¬¬ ct¬¬ t¬¬ t¬¬  ¬¬ # ¬¬ # ¬ #r ¬ #r  #ra #ra #rac #rac raci raci acis acis cism cism ismo ismo smo smo  mo # mo # o #n o #n  #ne #ne #neg #neg negr negr egro ',semRacismoN2
'o pr  pre pre prec prec reco reco econ econ conc conc once once ncei ncei ceit ceit eitu eitu ituo ituo tuos tuos uoso uoso oso oso  so e so e o é o é  é é  é s é s ́ se ́ se  sem sem semp semp empr empr mpre mpre pre pre  re b re b e bu e bu  bur bur burr burr urro urro rro rro  ro o ro o o ou o ou  ou ou  ou m ou m u ma u ma  mal mal mal- mal- al-i al-i l-in l-in -int -int inte inte nten nten tenc tenc enci enci ncio ncio cion cion iona iona onad onad nado nado ado ado  do o do o o ou o ou  ou ou  ou a ou a u as u as  as as  as d as d s du s du  dua dua duas duas uas uas  as c as c s co s co  coi coi cois cois oisa oisa isas isas sas. ',semRacismoN2
'odú dú dú  ú e ú e ́ é ́ é  é é  é u é u ́ um ́ um  um um  um r um r m rp m rp  rpg rpg rpg rpg  pg b pg b g ba g ba  bas bas base base asea asea sead sead eado eado ado ado  do n do n o na o na  na na  na m na m a mi a mi  mit mit mito mito itol itol tolo tolo olog olog logi logi ogia ogia gia gia  ia a ia a a af a af  afr afr afro afro fro fro  ro b ro b o br o br  bra bra bras bras rasi rasi asil asil sile sile ilei ilei leir leir eira eira ira, ira, ra, ra,  a, p a, p , pr , pr  pri pri prin prin rinc rinc inci inci ncip ncip cipa cipa ipal ipal palm palm alme alme lmen lmen ment ment ente ente nte nte  te n te n e no e no  no no  no c no c o ca o ca  can can cand cand ando ando ndom ndom domb domb ombl ombl mble mble blé blé lé, lé, é, é,  ́, q ́, q , qu , qu  que que que que  ue u ue u e us e us  usa usa usa usa  sa b sa b a bu a bu  bú bú búz búz úzi úzi ́zio ́zio zios zios ios ios  os n os n s no s no  no no  no l no l o lu o lu  lug lug luga luga ugar ugar gar gar  ar d ar d r de r de  de de  de d de d e da e da  dad dad dado dado ados ados dos. dos. os.. os.. s... ',semRacismoN2
'mais ais ais  is d is d s da s da  da da  da m da m a me a me  met met meta meta etad etad tade tade ade ade  de d de d e da e da  das das das das  as m as m s mu s mu  mul mul mulh mulh ulhe ulhe lher lher here here eres eres res res  es m es m s mo s mo  mor mor mort mort orta orta rtas rtas tas tas  as p as p s pe s pe  pel pel pela pela elas elas las las  as p as p s po s po  pol pol poli poli olí olí líc líc íci íci ́cia ́cia cias cias ias ias  as e as e s en s en  ent ent entr entr ntre ntre tre tre  re 2 re 2 e 20 e 20  200 200 2005 2005 005 005  05 e 05 e 5 e 5 e   e 2 e 2 e 20 e 20  201 201 2015 2015 015 015  15 e 15 e 5 er 5 er  era era eram eram ram ram  am n am n m ne m ne  neg neg negr negr egra egra gras ',semRacismoN2
